Title	Link	Creator	Transcript	Status
Nunca asustes a un caballo. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=x7QB2BWIiTw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video x7QB2BWIiTw
Nunca tires de esta Palanca en Helicoptero.#emergencia #curiosidades #supervivencia	https://www.youtube.com/watch?v=jiJ4oQzKWE4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jiJ4oQzKWE4
Picadura de abeja en perros. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=dCGXg1Y9MQo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dCGXg1Y9MQo
AraÃ±a lÃ¡tigo, si la ves no la mates. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=W8CRXZFvvEo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video W8CRXZFvvEo
Tu bebe podrÃ­a morir si lo sacudes aunque sea jugando. SÃ­ndrome del bebe sacudido	https://www.youtube.com/watch?v=XThCgKUdxkw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video XThCgKUdxkw
Cuanta sangre podemos perder antes de morir?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=GL1Iq9TqngU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video GL1Iq9TqngU
Nunca choques la mano a alguien en un coche en marcha.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=EWhMUk7Ri7w	Miguel ASSAL		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=EWhMUk7Ri7w! This is most likely caused by:

This video is age-restricted. Therefore, you are unable to retrieve transcripts for it without authenticating yourself.

Unfortunately, Cookie Authentication is temporarily unsupported in youtube-transcript-api, as recent changes in YouTube's API broke the previous implementation. I will do my best to re-implement it as soon as possible.

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Diferencia entre casco barato y Caro. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=DC4foC1QyRE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DC4foC1QyRE
Nunca mates una AraÃ±a Lobo. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=iQ86wbijC9M	Miguel ASSAL		Error: Unexpected error: No en transcript found for video iQ86wbijC9M
Hemorragia por la nariz. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=UQOVL2Y--P8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video UQOVL2Y--P8
El peligro de los baches o agujeros de rÃ­o.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=531SdNc2pxg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 531SdNc2pxg
El peligro de la Oruga procesionaria. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=9x7ynnveU4c	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 9x7ynnveU4c
El color de tu orina.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=1Ji7QJXiPsk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 1Ji7QJXiPsk
Los mejores shorts 2024, Desmontando MITOS	https://www.youtube.com/watch?v=s6hRA3AhCsE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video s6hRA3AhCsE
Esta serpiente no estÃ¡ muerta, se hace la muerta. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=fom3cFqw8b8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video fom3cFqw8b8
2 graves errores dentro de un ascensor.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=lVwbOOJnoPI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video lVwbOOJnoPI
Como diferenciar un pinchazo en el pecho de un infarto	https://www.youtube.com/watch?v=h-yuNXElozQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video h-yuNXElozQ
InvasiÃ³n de abejas.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=NOtA5Q0OdyI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NOtA5Q0OdyI
Que se siente al recibir una descarga con Taser.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=tm7x-dsuuy8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video tm7x-dsuuy8
Me corto un dedo.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=5rkwzse1wqA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5rkwzse1wqA
El peligro de los muÃ±ecos. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=FJu9_cx6scc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video FJu9_cx6scc
Sindrome del cinturÃ³n de seguridad. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=aBgXsm6qrKY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aBgXsm6qrKY
Estreno show.. Nueva Fecha Madrid.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=PDPiG2DgAN0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video PDPiG2DgAN0
Nunca dispares un arpon fuera del agua.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Yk3GmkiXtkY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Yk3GmkiXtkY
El peligro de la carne picada en niÃ±os.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=ADIkL8Z3Zvk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ADIkL8Z3Zvk
Un error que le costÃ³ la vida en un ascensor.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=JV-93UkGX2Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video JV-93UkGX2Y
Como identificar si alguien estÃ¡ fingiendo un desmayo. El Gastrojeta	https://www.youtube.com/watch?v=Ny_DXbRHOwc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Ny_DXbRHOwc
Salvo el brazo y la vida por saber actuar. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=433rXekzdOQ	Miguel ASSAL		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=433rXekzdOQ! This is most likely caused by:

This video is age-restricted. Therefore, you are unable to retrieve transcripts for it without authenticating yourself.

Unfortunately, Cookie Authentication is temporarily unsupported in youtube-transcript-api, as recent changes in YouTube's API broke the previous implementation. I will do my best to re-implement it as soon as possible.

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Quieres conseguir Un muÃ±eco como este?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=5H2PxGoUaR4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5H2PxGoUaR4
Signos en tus ojos que debes conocer.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=NeJldxjUOwU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NeJldxjUOwU
El peligro de las olas sneaker. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=QAjM39OL7o0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video QAjM39OL7o0
Nunca hagas esto con tu bebÃ©. #curiosidades #supervivencia #emergencias	https://www.youtube.com/watch?v=WtmaTkwxYGs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WtmaTkwxYGs
Diferencia entre Ataque cardÃ­aco y paro cardÃ­aco.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=IPEbN1GXSFo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video IPEbN1GXSFo
Tatuaje blackout, es peligroso?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=o3xqD_Zi54U	Miguel ASSAL		Error: Unexpected error: No en transcript found for video o3xqD_Zi54U
Descuento dÃ­a del padre. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Bq9ODVFtfXs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Bq9ODVFtfXs
El peligro de las lonas de piscina. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=2mWv2pYbmW0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 2mWv2pYbmW0
Clavo atraviesa el pie. Como actuar.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=DpYgoTsCqh4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DpYgoTsCqh4
Si ves este tipo de piedra, no lo toques.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=_PQ2EyHtp8Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video _PQ2EyHtp8Y
Principales Emergencias en las cenas y comidas de Navidad	https://www.youtube.com/watch?v=zCa9t_o9sBw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video zCa9t_o9sBw
AlgÃºnos mueble podrian quitarle la vida a tu hijo.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Xu1KLZklIs4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Xu1KLZklIs4
Si estas buceando, nunca hagas esto.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=TR45QIBi5R4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TR45QIBi5R4
Clara roja en un huevo, no lo comas. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=a28T7TwsLiw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video a28T7TwsLiw
Si ves esto, sal del agua. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=W1O7L33y4go	Miguel ASSAL		Error: Unexpected error: No en transcript found for video W1O7L33y4go
Dolor torÃ¡cico de infarto. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=9JPvwSTg3UU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 9JPvwSTg3UU
Â¿Que hacer ante el Ataque de un perro? Noticias Cuatro	https://www.youtube.com/watch?v=z-3Q7YmR-Vs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video z-3Q7YmR-Vs
VÃ³mito en posos de cafe. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=aI-vZJsWjZQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aI-vZJsWjZQ
Incendio en vivienda , algunos detalles	https://www.youtube.com/watch?v=Hszok2g76rg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Hszok2g76rg
Si ves pelo en una roca o Ã¡rbol, no lo toques.#emergencia #curiosidades #supervivencia	https://www.youtube.com/watch?v=5e8yac-BicU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5e8yac-BicU
Bebidas zero vs Azucar. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=kUyC0_K4JsE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video kUyC0_K4JsE
Incendio edificio en Valencia. Como actuar.#emergencias #supervivencia #curiosidades	https://www.youtube.com/watch?v=nLC30uKoRjw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video nLC30uKoRjw
Productos que nunca deberÃ­as mezclar con lejÃ­a.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=DpXcFd9_gXE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DpXcFd9_gXE
Riesgo de asfixia.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=DNZPGjSrRws	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DNZPGjSrRws
Entradas disponibles en Torrevieja y VALENCIA.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=tLUeqqX-chw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video tLUeqqX-chw
El peligro de los angulos muertos. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=R7Be5nz1H2o	Miguel ASSAL		Error: Unexpected error: No en transcript found for video R7Be5nz1H2o
Este Ã³rgano que no conoces , te salva la vida.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=OBhlBVhIGRk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video OBhlBVhIGRk
Si ves estas lesiones , no le toques.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=DdF5rBYJP0w	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DdF5rBYJP0w
Como sobrevivir si eres arrastrado por una corriente en el mar	https://www.youtube.com/watch?v=0tLgQjZdCwo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 0tLgQjZdCwo
Nunca acerques a tu perro a un animal asÃ­.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=nVLi0CClR4o	Miguel ASSAL		Error: Unexpected error: No en transcript found for video nVLi0CClR4o
Tu hijo se atraganta. Ã±#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=neQl2cuUtzM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video neQl2cuUtzM
Suceso en Cartagena, respondo a vuestras dudas. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=jiQ9dMHDKgM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jiQ9dMHDKgM
ObstrucciÃ³n nasal en menores de 5 aÃ±os.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=IbrV_wJG3xI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video IbrV_wJG3xI
Si ves esto en tu casa, no lo mates. #emergencias #supervivencia #Curiosidades	https://www.youtube.com/watch?v=tJEXSZpUBys	Miguel ASSAL		Error: Unexpected error: No en transcript found for video tJEXSZpUBys
El color del baÃ±ador de tu hijo le podrÃ­a salvar la vida.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=TcAh25F4m34	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TcAh25F4m34
Por quÃ© el lunes , es el dÃ­a con mÃ¡s infartos?	https://www.youtube.com/watch?v=NKCev9rz7os	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NKCev9rz7os
Quedo atrapado en una cueva.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=YvEo2KpOOIA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video YvEo2KpOOIA
Jauria de perros.Como actuar. #supervivencia #curiosidades #emergencias	https://www.youtube.com/watch?v=2tRCePKCH9Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 2tRCePKCH9Y
Si ves estas olas, no te metas.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=SdkQWHKMsUY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video SdkQWHKMsUY
Espectaculo salvar vidas. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=WZqvatqe6nk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WZqvatqe6nk
Suceso real.Muerte de cuna. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=RwLNBAdwIMU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video RwLNBAdwIMU
Le estÃ¡ dando un ictus. Como identificarlo.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=kKDt20bDzs8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video kKDt20bDzs8
Quemadura electrica. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=iTxlbPVGljk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video iTxlbPVGljk
Nunca toques a este animal. DragÃ³n azul.#supervivencia#curiosidades #emergencia	https://www.youtube.com/watch?v=aYswMME2Q9g	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aYswMME2Q9g
Los refrescos son buenos?. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=O53yF90GERU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video O53yF90GERU
Un bebe hospitalizado tras asfixiarse con las correas de una trona	https://www.youtube.com/watch?v=-OPrmCyQ8Vk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video -OPrmCyQ8Vk
Descuento de mi libro Salvar vidas.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=7hXK91zYFJ0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 7hXK91zYFJ0
Diferencia entre convulsiÃ³n y epilepsia.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=Ponm0l8vQEI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Ponm0l8vQEI
